"id","zip_type","zip","zip_complement","short_name","long_name","state_id:id","country_id:id"
5788,20,1673,2,"Gillarens","Gillarens","res_country_state_ch_fr","base.ch"
5789,20,1681,2,"Hennens","Hennens","res_country_state_ch_fr","base.ch"
5790,20,1688,2,"Lieffrens","Lieffrens","res_country_state_ch_fr","base.ch"
5791,20,1690,2,"Lussy FR","Lussy FR","res_country_state_ch_fr","base.ch"
5792,20,1687,2,"La Magne","La Magne","res_country_state_ch_fr","base.ch"
5793,20,1674,2,"Montet (Glâne)","Montet (Glâne)","res_country_state_ch_fr","base.ch"
5794,20,1674,3,"Morlens","Morlens","res_country_state_ch_fr","base.ch"
5795,20,1675,3,"Mossel","Mossel","res_country_state_ch_fr","base.ch"
5796,20,1686,2,"La Neirigue","La Neirigue","res_country_state_ch_fr","base.ch"
5797,20,1694,2,"Villargiroud","Villargiroud","res_country_state_ch_fr","base.ch"
5798,20,1653,3,"Châtel-Montsalvens","Châtel-sur-Montsalvens","res_country_state_ch_fr","base.ch"
5799,20,1669,2,"Lessoc","Lessoc","res_country_state_ch_fr","base.ch"
5800,20,1625,2,"Maules","Maules","res_country_state_ch_fr","base.ch"
5801,20,1652,2,"Villarbeney","Villarbeney","res_country_state_ch_fr","base.ch"
5802,20,1666,2,"Villars-sous-Mont","Villars-sous-Mont","res_country_state_ch_fr","base.ch"
5803,20,1782,2,"Autafond","Autafond","res_country_state_ch_fr","base.ch"
5804,20,1782,4,"La Corbaz","La Corbaz","res_country_state_ch_fr","base.ch"
5805,20,1754,2,"Corjolens","Corjolens","res_country_state_ch_fr","base.ch"
5806,20,1782,5,"Cormagens","Cormagens","res_country_state_ch_fr","base.ch"
5807,20,1730,0,"Ecuvillens","Ecuvillens","res_country_state_ch_fr","base.ch"
5808,20,1724,2,"Essert FR","Essert FR","res_country_state_ch_fr","base.ch"
5809,20,1726,2,"Farvagny-le-Petit","Farvagny-le-Petit","res_country_state_ch_fr","base.ch"
5810,20,1724,3,"Ferpicloz","Ferpicloz","res_country_state_ch_fr","base.ch"
5811,20,1726,3,"Grenilles","Grenilles","res_country_state_ch_fr","base.ch"
5812,20,1782,3,"Lossy","Lossy","res_country_state_ch_fr","base.ch"
5813,20,1756,2,"Lovens","Lovens","res_country_state_ch_fr","base.ch"
5814,20,1727,2,"Magnedens","Magnedens","res_country_state_ch_fr","base.ch"
5816,20,1724,4,"Montévraz","Montévraz","res_country_state_ch_fr","base.ch"
5817,20,1724,5,"Oberried FR","Oberried FR","res_country_state_ch_fr","base.ch"
5818,20,1723,4,"Pierrafortscha","Pierrafortscha","res_country_state_ch_fr","base.ch"
5819,20,1772,2,"Ponthaux","Ponthaux","res_country_state_ch_fr","base.ch"
5820,20,1726,4,"Posat","Posat","res_country_state_ch_fr","base.ch"
5821,20,1695,2,"Rueyres-St-Laurent","Rueyres-St-Laurent","res_country_state_ch_fr","base.ch"
5822,20,1724,6,"Senèdes","Senèdes","res_country_state_ch_fr","base.ch"
5823,20,1695,4,"Villarsel-Gibloux","Villarsel-le-Gibloux","res_country_state_ch_fr","base.ch"
5824,20,1723,3,"Villarsel-Marly","Villarsel-sur-Marly","res_country_state_ch_fr","base.ch"
5825,20,1724,7,"Zénauva","Zénauva","res_country_state_ch_fr","base.ch"
5826,20,1721,2,"Cormérod","Cormérod","res_country_state_ch_fr","base.ch"
5828,20,1784,2,"Cournillens","Cournillens","res_country_state_ch_fr","base.ch"
5829,20,1721,4,"Courtion","Courtion","res_country_state_ch_fr","base.ch"
5830,20,1792,2,"Guschelmuth","Guschelmuth","res_country_state_ch_fr","base.ch"
5831,20,1784,3,"Wallenried","Wallenried","res_country_state_ch_fr","base.ch"
5832,20,1716,2,"Oberschrot","Oberschrot","res_country_state_ch_fr","base.ch"
5833,20,1719,2,"Zumholz","Zumholz","res_country_state_ch_fr","base.ch"
5834,20,1609,2,"Besencens","Besencens","res_country_state_ch_fr","base.ch"
5835,20,1609,3,"Fiaugères","Fiaugères","res_country_state_ch_fr","base.ch"
5836,20,1624,2,"Grattavache","Grattavache","res_country_state_ch_fr","base.ch"
5837,20,1174,2,"Pizy","Pizy","res_country_state_ch_vd","base.ch"
5839,20,1787,2,"Mur (Vully) VD","Mur (Vully) VD","res_country_state_ch_vd","base.ch"
5840,20,1580,2,"Oleyres","Oleyres","res_country_state_ch_vd","base.ch"
5841,20,1148,7,"Chavannes-Veyron","Chavannes-le-Veyron","res_country_state_ch_vd","base.ch"
5842,20,1148,2,"Mauraz","Mauraz","res_country_state_ch_vd","base.ch"
5844,20,1376,2,"Eclagnens","Eclagnens","res_country_state_ch_vd","base.ch"
5845,20,1376,3,"Goumoens-le-Jux","Goumoens-le-Jux","res_country_state_ch_vd","base.ch"
5847,20,1041,26,"Naz","Naz","res_country_state_ch_vd","base.ch"
5848,20,1421,2,"Grandevent","Grandevent","res_country_state_ch_vd","base.ch"
5849,20,1428,2,"Mutrux","Mutrux","res_country_state_ch_vd","base.ch"
5850,20,1423,3,"Romairon","Romairon","res_country_state_ch_vd","base.ch"
5851,20,1423,4,"Vaugondry","Vaugondry","res_country_state_ch_vd","base.ch"
5852,20,1008,2,"Jouxtens-Mézery","Jouxtens-Mézery","res_country_state_ch_vd","base.ch"
5853,20,1134,2,"Chigny","Chigny","res_country_state_ch_vd","base.ch"
5854,20,1026,2,"Denges","Denges","res_country_state_ch_vd","base.ch"
5855,20,1410,2,"Correvon","Correvon","res_country_state_ch_vd","base.ch"
5856,20,1682,2,"Lovatens","Lovatens","res_country_state_ch_vd","base.ch"
5857,20,1063,2,"Martherenges","Martherenges","res_country_state_ch_vd","base.ch"
5858,20,1041,22,"Montaubion-Chardon","Montaubion-Chardonney","res_country_state_ch_vd","base.ch"
5859,20,1513,2,"Rossenges","Rossenges","res_country_state_ch_vd","base.ch"
5860,20,1683,3,"Sarzens","Sarzens","res_country_state_ch_vd","base.ch"
5861,20,1277,1,"Arnex-sur-Nyon","Arnex-sur-Nyon","res_country_state_ch_vd","base.ch"
5862,20,1279,2,"Bogis-Bossey","Bogis-Bossey","res_country_state_ch_vd","base.ch"
5863,20,1290,2,"Chavannes-des-Bois","Chavannes-des-Bois","res_country_state_ch_vd","base.ch"
5864,20,1355,2,"Sergey","Sergey","res_country_state_ch_vd","base.ch"
5865,20,1608,2,"Bussigny-sur-Oron","Bussigny-sur-Oron","res_country_state_ch_vd","base.ch"
5866,20,1608,3,"Chesalles-sur-Oron","Chesalles-sur-Oron","res_country_state_ch_vd","base.ch"
5867,20,1607,3,"Les Tavernes","Les Tavernes","res_country_state_ch_vd","base.ch"
5868,20,1607,4,"Les Thioleyres","Les Thioleyres","res_country_state_ch_vd","base.ch"
5869,20,1610,2,"Vuibroye","Vuibroye","res_country_state_ch_vd","base.ch"
5870,20,1682,5,"Cerniaz VD","Cerniaz VD","res_country_state_ch_vd","base.ch"
5871,20,1554,2,"Rossens VD","Rossens VD","res_country_state_ch_vd","base.ch"
5872,20,1525,2,"Seigneux","Seigneux","res_country_state_ch_vd","base.ch"
5873,20,1195,2,"Dully","Dully","res_country_state_ch_vd","base.ch"
5874,20,1180,2,"Tartegnin","Tartegnin","res_country_state_ch_vd","base.ch"
5876,20,1436,2,"Chamblon","Chamblon","res_country_state_ch_vd","base.ch"
5877,20,1415,2,"Démoret","Démoret","res_country_state_ch_vd","base.ch"
5878,20,1443,2,"Essert-s-Champvent","Essert-sous-Champvent","res_country_state_ch_vd","base.ch"
5879,20,1443,3,"Villars-Champvent","Villars-sous-Champvent","res_country_state_ch_vd","base.ch"
5880,20,1407,2,"Gossens","Gossens","res_country_state_ch_vd","base.ch"
5881,20,1432,2,"Gressy","Gressy","res_country_state_ch_vd","base.ch"
5882,20,1407,3,"Mézery-Donneloye","Mézery-près-Donneloye","res_country_state_ch_vd","base.ch"
5883,20,1047,0,"Oppens","Oppens","res_country_state_ch_vd","base.ch"
5884,20,1412,2,"Ursins","Ursins","res_country_state_ch_vd","base.ch"
5885,20,1404,2,"Villars-Epeney","Villars-Epeney","res_country_state_ch_vd","base.ch"
5886,20,2027,2,"Montalchez","Montalchez","res_country_state_ch_ne","base.ch"
5887,20,2063,2,"Engollon","Engollon","res_country_state_ch_ne","base.ch"
5890,20,2933,2,"Damphreux","Damphreux","res_country_state_ch_ju","base.ch"
5891,20,2953,2,"Fregiécourt","Fregiécourt","res_country_state_ch_ju","base.ch"
5892,20,8165,2,"Oberweningen","Oberweningen","res_country_state_ch_zh","base.ch"
5893,20,8165,3,"Schleinikon","Schleinikon","res_country_state_ch_zh","base.ch"
5894,20,8543,0,"Bertschikon","Bertschikon","res_country_state_ch_zh","base.ch"
5895,20,3283,2,"Niederried b. Kall","Niederried b. Kallnach","res_country_state_ch_be","base.ch"
5896,20,4932,2,"Gutenburg","Gutenburg","res_country_state_ch_be","base.ch"
5897,20,3294,2,"Meienried","Meienried","res_country_state_ch_be","base.ch"
5898,20,3429,3,"Hellsau","Hellsau","res_country_state_ch_be","base.ch"
5899,20,3429,2,"Höchstetten","Höchstetten","res_country_state_ch_be","base.ch"
5900,20,3324,2,"Mötschwil","Mötschwil","res_country_state_ch_be","base.ch"
5901,20,3424,2,"Oberösch","Oberösch","res_country_state_ch_be","base.ch"
5902,20,3472,2,"Rumendingen","Rumendingen","res_country_state_ch_be","base.ch"
5903,20,3421,2,"Rüti b. Lyssach","Rüti b. Lyssach","res_country_state_ch_be","base.ch"
5904,20,3425,2,"Willadingen","Willadingen","res_country_state_ch_be","base.ch"
5905,20,2577,2,"Finsterhennen","Finsterhennen","res_country_state_ch_be","base.ch"
5906,20,3303,4,"Ballmoos","Ballmoos","res_country_state_ch_be","base.ch"
5907,20,3256,2,"Bangerten","Bangerten b. Dieterswil","res_country_state_ch_be","base.ch"
5908,20,3053,2,"Deisswil Mbuchsee","Deisswil b. Münchenbuchsee","res_country_state_ch_be","base.ch"
5909,20,3053,3,"Diemerswil","Diemerswil","res_country_state_ch_be","base.ch"
5910,20,3303,2,"Münchringen","Münchringen","res_country_state_ch_be","base.ch"
5911,20,3251,2,"Ruppoldsried","Ruppoldsried","res_country_state_ch_be","base.ch"
5912,20,3305,2,"Scheunen","Scheunen","res_country_state_ch_be","base.ch"
5913,20,3053,4,"Wiggiswil","Wiggiswil","res_country_state_ch_be","base.ch"
5914,20,3309,2,"Zauggenried","Zauggenried","res_country_state_ch_be","base.ch"
5915,20,3510,8,"Freimettigen","Freimettigen","res_country_state_ch_be","base.ch"
5916,20,3510,9,"Häutligen","Häutligen","res_country_state_ch_be","base.ch"
5917,20,3671,2,"Herbligen","Herbligen","res_country_state_ch_be","base.ch"
5918,20,3532,2,"Mirchel","Mirchel","res_country_state_ch_be","base.ch"
5920,20,3629,2,"Oppligen","Oppligen","res_country_state_ch_be","base.ch"
5921,20,3504,2,"Oberhünigen","Oberhünigen","res_country_state_ch_be","base.ch"
5922,20,3207,2,"Golaten","Golaten","res_country_state_ch_be","base.ch"
5923,20,3274,2,"Bühl BE","Bühl b. Aarberg","res_country_state_ch_be","base.ch"
5924,20,3272,2,"Epsach","Epsach","res_country_state_ch_be","base.ch"
5925,20,3274,3,"Merzligen","Merzligen","res_country_state_ch_be","base.ch"
5926,20,3632,2,"Niederstocken","Niederstocken","res_country_state_ch_be","base.ch"
5927,20,3086,2,"Englisberg","Englisberg","res_country_state_ch_be","base.ch"
5928,20,3629,3,"Jaberg","Jaberg","res_country_state_ch_be","base.ch"
5929,20,3628,2,"Kienersrüti","Kienersrüti","res_country_state_ch_be","base.ch"
5930,20,3127,2,"Lohnstorf","Lohnstorf","res_country_state_ch_be","base.ch"
5931,20,3116,2,"Mühledorf BE","Mühledorf BE","res_country_state_ch_be","base.ch"
5932,20,3116,3,"Noflen BE","Noflen BE","res_country_state_ch_be","base.ch"
5933,20,3128,2,"Rümligen","Rümligen","res_country_state_ch_be","base.ch"
5934,20,3636,2,"Forst","Forst b. Längenbühl","res_country_state_ch_be","base.ch"
5935,20,3623,2,"Horrenbach","Horrenbach","res_country_state_ch_be","base.ch"
5936,20,3624,2,"Schwendibach","Schwendibach","res_country_state_ch_be","base.ch"
5937,20,3645,2,"Zwieselberg","Zwieselberg","res_country_state_ch_be","base.ch"
5938,20,3376,2,"Berken","Berken","res_country_state_ch_be","base.ch"
5939,20,3366,2,"Bollodingen","Bollodingen","res_country_state_ch_be","base.ch"
5940,20,3367,2,"Ochlenberg","Ochlenberg","res_country_state_ch_be","base.ch"
