"id","group","cb_number","branch_id","new_cb_number","sic_number","headquarters","cb_number_type","valid_from","sic_code","eurosic_code","language","short_name","long_name","home_address","postal_address","zip","location","phone","fax","telephone_code","country_code","postal_code","swift"
2392,"8","80740",0003,,807400,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Lägern-Baregg","Dorfstrasse 14",,"5420","Ehrendingen","056 437 47 47","056 437 46 77",,,"*50-2572-8","RAIFCH22740"
2393,"8","80744",0000,,807442,"80000","2",2011-09-21,"1","1","1","Raiffeisen","Raiffeisenbank Wohlen","Friedhofstrasse 11",,"5610","Wohlen AG","056 618 48 48","056 618 48 38",,,"50-6418-8","RAIFCH22744"
2394,"8","80744",0002,,807442,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Wohlen",,,"5622","Waltenschwil","056 618 48 80","056 618 48 81",,,"*50-6418-8","RAIFCH22744"
2395,"8","80744",0004,,807442,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Wohlen",,,"5524","Niederwil AG","056 618 70 60","056 618 70 61",,,"*50-6418-8","RAIFCH22744"
2396,"8","80746",0000,,807463,"80000","2",2011-09-22,"1","1","1","Raiffeisen","Raiffeisenbank Siggenthal-Würenlingen","Gartenstrasse 34","Postfach 48","5303","Würenlingen","056 297 41 41","056 297 41 51",,,"50-752-1","RAIFCH22746"
2397,"8","80746",0001,,807463,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Siggenthal-Würenlingen",,"Postfach","5417","Untersiggenthal","056 297 41 41","056 297 41 51",,,"*50-752-1","RAIFCH22746"
2398,"8","80746",0002,,807463,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Siggenthal-Würenlingen","Hertensteinstrasse 16",,"5415","Nussbaumen AG","056 297 41 41","056 297 41 51",,,"*50-752-1","RAIFCH22746"
2399,"8","80747",0000,,807479,"80000","2",2011-09-22,"1","1","1","Raiffeisen","Raiffeisenbank Würenlos","Schulstrasse 4","Postfach","5436","Würenlos","056 436 70 20","056 436 70 39",,,"50-2919-5","RAIFCH22747"
2400,"8","80747",0001,,807479,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Würenlos","Albertstrasse 4",,"5432","Neuenhof","056 436 70 20","056 436 70 39",,,"*50-2919-5","RAIFCH22747"
2401,"8","80747",0002,,807479,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Würenlos","Dorfstrasse 62",,"8957","Spreitenbach","056 436 70 20","056 436 70 39",,,"*50-2919-5","RAIFCH22747"
2402,"8","80748",0000,,807487,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Wegenstettertal","Haldengasse 1",,"4314","Zeiningen","061 855 90 20","061 855 90 39",,,"50-10014-3","RAIFCH22748"
2403,"8","80748",0002,,807487,"80000","3",2012-01-26,"1","1","1","Raiffeisen","Raiffeisenbank Wegenstettertal",,,"4317","Wegenstetten","061 855 90 20","061 855 90 39",,,"*50-10014-3","RAIFCH22748"
2404,"8","80749",0000,,807495,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Zufikon","Schulstrasse 14",,"5621","Zufikon","056 648 20 30","056 633 96 19",,,"50-12998-4","RAIFCH22749"
2405,"8","80749",0001,,807495,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Zufikon",,,"5620","Bremgarten AG","056 648 20 20","056 648 20 28",,,"*50-12998-4","RAIFCH22749"
2406,"8","80771",0000,,807719,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Oberbaselbiet","Poststrasse 5","Postfach 343","4460","Gelterkinden","061 985 98 00","061 985 98 01",,,"40-35060-9","RAIFCH22771"
2407,"8","80771",0006,,807719,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Oberbaselbiet","Hauptstrasse 5",,"4463","Buus","061 985 98 00","061 985 98 01",,,"*40-35060-9","RAIFCH22771"
2408,"8","80773",0000,,807735,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Liestal","Rathausstrasse 58","Postfach 162","4410","Liestal","061 926 60 60","061 926 60 66",,,"40-31200-6","RAIFCH22773"
2409,"8","80773",0003,,807735,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Liestal","Hofackerstrasse 2",,"4412","Nuglar","061 915 99 00","061 911 08 80",,,"*40-31200-6","RAIFCH22773"
2410,"8","80773",0005,,807735,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Liestal","Hauptstrasse 39",,"4450","Sissach","061 975 30 30","061 975 30 20",,,"*40-31200-6","RAIFCH22773"
2411,"8","80774",0000,,807740,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Oberwil Bottmingen Biel-Benken Binningen","Hauptstrasse 16","Postfach 648","4104","Oberwil BL","061 406 92 00","061 406 92 01",,,"40-5034-4","RAIFCH22774"
2412,"8","80774",0002,,807740,"80000","3",2011-08-13,"1","1","1","Raiffeisen","Raiffeisenbank Oberwil Bottmingen Biel-Benken Binningen","Hauptstrasse 50",,"4102","Binningen","061 425 90 60","061 425 90 61",,,"*40-5034-4","RAIFCH22774"
2413,"8","80775",0000,,807751,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Allschwil-Schönenbuch","Baslerstrasse 70","Postfach","4123","Allschwil 2","061 487 80 80","061 487 80 81",,,"40-8710-9","RAIFCH22775"
2414,"8","80776",0000,,807766,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Arlesheim","Hauptstrasse 3",,"4144","Arlesheim","061 465 74 74","061 465 74 50",,,"40-6868-3","RAIFCH22776"
2415,"8","80776",0001,,807766,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Arlesheim","Emil Frey-Strasse 157",,"4142","Münchenstein","061 416 05 16","061 416 05 15",,,"*40-6868-3","RAIFCH22776"
2416,"8","80776",0002,,807766,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Arlesheim","Hauptstrasse 81",,"4132","Muttenz","061 465 74 74","061 465 74 50",,,"*40-6868-3","RAIFCH22776"
2417,"8","80777",0000,,807774,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Ettingen","Hauptstr. 20",,"4107","Ettingen","061 721 10 60","061 721 33 30",,,"40-7973-3","RAIFCH22777"
2418,"8","80779",0000,,807798,"80000","2",2011-09-22,"1","1","1","Raiffeisen","Raiffeisenbank Aesch-Pfeffingen","Hauptstrasse 107","Postfach 460","4147","Aesch BL","061 756 50 50","061 756 50 51",,,"40-1440-6","RAIFCH22779"
2419,"8","80780",0000,,807807,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Reinach BL","Hauptstrasse 9","Postfach 460","4153","Reinach BL","061 717 98 68","061 711 43 90",,,"40-6417-3","RAIFCH22780"
2420,"8","80784",0000,,807846,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Therwil","Bahnhofstr. 30",,"4106","Therwil","061 726 90 00","061 726 90 10",,,"40-7242-0","RAIFCH22784"
2421,"8","80794",0000,"80816",807943,"80000","2",2011-07-01,"1","1","1","Raiffeisen","Raiffeisenbank Diemtigen",,"Postfach 36","3753","Oey","033 681 80 40","033 681 80 41",,,"30-7961-9","RAIFCH22XXX"
2422,"8","80795",0000,"80843",807959,"80000","2",2009-07-01,"1","1","1","Raiffeisen","Raiffeisenbank Innertkirchen","Bottigenstrasse 2","Postfach 62","3862","Innertkirchen","033 972 10 80","033 972 10 88",,,"30-18273-1","RAIFCH22XXX"
2423,"8","80811",0000,,808113,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Kiesental","Bernstrasse 13",,"3533","Bowil","031 790 90 30","031 712 15 19",,,"30-32156-2","RAIFCH22811"
2424,"8","80811",0001,,808113,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Kiesental",,,"3672","Oberdiessbach","031 790 90 30","031 771 39 50",,,"*30-32156-2","RAIFCH22811"
2425,"8","80811",0003,,808113,"80000","3",2012-04-20,"1","1","1","Raiffeisen","Raiffeisenbank Kiesental","Badhaus 18",,"3615","Heimenschwand","031 790 90 30","033 453 25 30",,,"*30-32156-2","RAIFCH22811"
2426,"8","80811",0004,,808113,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Kiesental","Dorfplatz 2",,"3673","Linden","031 790 90 30","031 771 34 63",,,"*30-32156-2","RAIFCH22811"
2427,"8","80811",0006,,808113,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Kiesental",,,"3110","Münsingen","031 790 90 30","031 724 14 15",,,"*30-32156-2","RAIFCH22811"
2428,"8","80811",0007,,808113,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Kiesental","Kreuzplatz 6",,"3510","Konolfingen","031 790 90 30","031 790 90 29",,,"*30-32156-2","RAIFCH22811"
2429,"8","80811",0008,,808113,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Kiesental",,,"3532","Zäziwil","031 790 90 30","031 711 57 25",,,"*30-32156-2","RAIFCH22811"
2430,"8","80816",0000,,808161,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Niedersimmental","Diemtigtalstrasse 6","Postfach 50","3753","Oey","033 681 80 40","033 681 80 41",,,"30-7676-6","RAIFCH22816"
2431,"8","80816",0001,,808161,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Niedersimmental",,"Postfach 26","3763","Därstetten","033 783 83 83","033 783 83 80",,,"*30-7676-6","RAIFCH22816"
2432,"8","80816",0002,,808161,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Niedersimmental","Hüpbach",,"3765","Oberwil im Simmental","033 783 83 53","033 783 18 40",,,"*30-7676-6","RAIFCH22816"
2433,"8","80816",0003,,808161,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Niedersimmental","Dorf","Postfach 50","3762","Erlenbach i.S.","033 681 80 30","033 681 24 12",,,"*30-7676-6","RAIFCH22816"
2434,"8","80816",0004,,808161,"80000","3",2012-01-26,"1","1","1","Raiffeisen","Raiffeisenbank Niedersimmental","Vordorf 29",,"3647","Reutigen","033 657 80 50","033 657 80 40",,,"*30-7676-6","RAIFCH22816"
2435,"8","80816",0005,,808161,"80000","3",2011-09-08,"1","1","1","Raiffeisen","Raiffeisenbank Niedersimmental",,,"3752","Wimmis","033 657 80 40","033 657 80 41",,,"*30-7676-6","RAIFCH22816"
2436,"8","80817",0000,,808176,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Steffisburg","Höchhusweg 4","Postfach 267","3612","Steffisburg","033 439 23 92","033 439 23 93",,,"30-22804-5","RAIFCH22817"
2437,"8","80817",0002,,808176,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Steffisburg","Schwandenstrasse 67",,"3657","Schwanden (Sigriswil)","033 439 23 92","033 439 23 93",,,"*30-22804-5","RAIFCH22817"
2438,"8","80817",0006,,808176,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Steffisburg","Rachholtern 66b",,"3617","Fahrni b. Thun","033 439 23 92","033 439 23 93",,,"*30-22804-5","RAIFCH22817"
2439,"8","80817",0008,,808176,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Steffisburg","Linden",,"3619","Eriz","033 439 23 92","033 439 23 93",,,"*30-22804-5","RAIFCH22817"
2440,"8","80817",0009,,808176,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Steffisburg","Weier 6a",,"3616","Schwarzenegg","033 439 23 92","033 439 23 93",,,"*30-22804-5","RAIFCH22817"
2441,"8","80819",0000,,808192,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Grauholz","Zentrum 32",,"3322","Urtenen-Schönbühl","031 850 08 50","031 850 08 51",,,"30-15426-9","RAIFCH22819"
2442,"8","80819",0001,,808192,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Grauholz","Dorfstrasse 2",,"3054","Schüpfen","031 850 09 20","031 850 09 21",,,"*30-15426-9","RAIFCH22819"
2443,"8","80819",0003,,808192,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Grauholz","Bernstrasse 101","Postfach 634","3052","Zollikofen","031 850 09 60","031 850 09 61",,,"*30-15426-9","RAIFCH22819"
2444,"8","80819",0004,,808192,"80000","3",2011-11-07,"1","1","1","Raiffeisen","Raiffeisenbank Grauholz","Säriswilstrasse 15 F",,"3043","Uettligen","031 850 09 40","031 850 09 41",,,"*30-15426-9","RAIFCH22819"
2445,"8","80819",0005,,808192,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Grauholz",,,"3046","Wahlendorf","031 850 09 40","031 850 09 41",,,"*30-15426-9","RAIFCH22819"
2446,"8","80819",0006,,808192,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Grauholz","Bernstrasse 12",,"3312","Fraubrunnen","031 850 09 00","031 850 09 01",,,"*30-15426-9","RAIFCH22819"
2447,"8","80820",0000,,808200,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Frutigland","Marktplatz","Postfach 32","3714","Frutigen","033 672 80 10","033 672 80 19",,,"30-8660-1","RAIFCH22820"
2448,"8","80820",0001,,808200,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Frutigland","Landstrasse 6B / Mosimasmatte",,"3715","Adelboden","033 673 33 66","033 673 33 58",,,"*30-8660-1","RAIFCH22820"
2449,"8","80820",0002,,808200,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Frutigland","Dorfstrasse 11",,"3703","Aeschi b. Spiez","033 654 99 09","033 654 99 86",,,"*30-8660-1","RAIFCH22820"
2450,"8","80820",0003,,808200,"80000","3",2011-08-11,"1","1","1","Raiffeisen","Raiffeisenbank Frutigland","Bahnhofstrasse 21",,"3713","Reichenbach im Kandertal","033 676 21 76","033 676 21 14",,,"*30-8660-1","RAIFCH22820"
2451,"8","80823",0000,,808234,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Saanenland","Güterstrasse6","Postfach 48","3780","Gstaad","033 748 77 88","033 748 77 89",,,"34-4189-8","RAIFCH22823"
2452,"8","80823",0001,,808234,"80000","3",2012-02-21,"1","1","1","Raiffeisen","Raiffeisenbank Saanenland","Anderhalbacherstrasse 23",,"3784","Feutersoey","033 755 19 51","033 755 19 46",,,"*34-4189-8","RAIFCH22823"
2453,"8","80833",0000,,808336,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Bielersee","Bahnhofplatz 11","Postfach","2501","Biel","032 328 04 04","032 328 04 44",,,"25-5389-7","RAIFCH22833"
2454,"8","80833",0005,,808336,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Bielersee","Dorfplatz 8",,"3232","Ins","032 312 80 50","032 312 80 51",,,"*25-5389-7","RAIFCH22833"
2455,"8","80833",0007,,808336,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Bielersee","Hauptstrasse 17",,"2563","Ipsach","032 332 78 32","032 332 78 48",,,"*25-5389-7","RAIFCH22833"
2456,"8","80837",0000,,808373,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Lütschinentäler","im Raiffeisenhaus","Postfach","3822","Lauterbrunnen","033 854 11 11","033 854 11 12",,,"30-7593-5","RAIFCH22837"
2457,"8","80837",0001,,808373,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Lütschinentäler","Dorfstrasse 95","Postfach 168","3818","Grindelwald","033 854 11 11","033 854 11 12",,,"*30-7593-5","RAIFCH22837"
2458,"8","80837",0003,,808373,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Lütschinentäler","Gemeindeschreiberei",,"3816","Lütschental","033 854 11 11","033 854 11 12",,,"*30-7593-5","RAIFCH22837"
2459,"8","80837",0004,,808373,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Lütschinentäler","Residence Eiger, Wengiboden 1348F",,"3823","Wengen","033 854 11 11","033 856 22 29",,,"*30-7593-5","RAIFCH22837"
2460,"8","80837",0005,,808373,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Lütschinentäler","Im Viertel",,"3815","Zweilütschinen","033 854 11 11","033 854 11 12",,,"*30-7593-5","RAIFCH22837"
2461,"8","80838",0000,,808389,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Thunersee-Süd","Bahnhofstrasse 12","Postfach 566","3700","Spiez","033 655 88 88","033 655 88 89",,,"30-2028-5","RAIFCH22838"
2462,"8","80838",0001,,808389,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Thunersee-Süd","Dorfstrasse 20",,"3704","Krattigen","033 654 82 62","033 654 82 02",,,"*30-2028-5","RAIFCH22838"
2463,"8","80838",0002,,808389,"80000","3",2011-08-18,"1","1","1","Raiffeisen","Raiffeisenbank Thunersee-Süd","Dorfstrasse 12",,"3706","Leissigen","033 847 88 88","033 847 88 89",,,"*30-2028-5","RAIFCH22838"
2464,"8","80842",0000,,808423,"80000","2",2011-09-03,"1","1","1","Raiffeisen","Raiffeisenbank Jungfrau","Beim Ostbahnhof, Untere Bönigstr. 8","Postfach 652","3800","Interlaken","033 828 82 88","033 828 82 80",,,"30-8158-4","RAIFCH22842"
2465,"8","80842",0001,,808423,"80000","3",2012-01-26,"1","1","1","Raiffeisen","Raiffeisenbank Jungfrau",,,"3806","Bönigen b. Interlaken","033 828 82 88","033 822 04 25",,,"*30-8158-4","RAIFCH22842"
2466,"8","80842",0002,,808423,"80000","3",2012-01-26,"1","1","1","Raiffeisen","Raiffeisenbank Jungfrau",,,"3800","Matten b. Interlaken","033 828 82 88","033 823 15 79",,,"*30-8158-4","RAIFCH22842"
2467,"8","80842",0003,,808423,"80000","3",2012-01-26,"1","1","1","Raiffeisen","Raiffeisenbank Jungfrau","Untere Gasse 4 b",,"3800","Unterseen","033 828 82 88","033 826 72 73",,,"*30-8158-4","RAIFCH22842"
2468,"8","80842",0004,,808423,"80000","3",2012-01-26,"1","1","1","Raiffeisen","Raiffeisenbank Jungfrau","Lehngasse 16",,"3812","Wilderswil","033 828 82 88","033 822 92 41",,,"*30-8158-4","RAIFCH22842"
2469,"8","80843",0000,,808439,"80000","2",2011-09-22,"1","1","1","Raiffeisen","Raiffeisenbank Region Haslital-Brienz","Hauptstrasse 1","Postfach 628","3860","Meiringen","033 972 10 10","033 972 10 18",,,"30-13929-4","RAIFCH22843"
2470,"8","80843",0001,,808439,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Region Haslital-Brienz",,,"6085","Hasliberg Goldern","033 972 11 51","033 972 11 58",,,"*30-13929-4","RAIFCH22843"
2471,"8","80843",0002,,808439,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Region Haslital-Brienz",,,"3856","Brienzwiler","033 951 17 90",,,,"*30-13929-4","RAIFCH22843"
2472,"8","80843",0003,,808439,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Region Haslital-Brienz",,,"3855","Brienz BE","033 951 34 33","033 951 20 25",,,"*30-13929-4","RAIFCH22843"
2473,"8","80843",0005,,808439,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Region Haslital-Brienz","Hauptstrasse",,"3854","Oberried am Brienzersee","033 849 13 33","033 849 13 16",,,"*30-13929-4","RAIFCH22843"
2474,"8","80843",0006,,808439,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Region Haslital-Brienz","Bottigenstrasse 2",,"3862","Innertkirchen","033 972 10 80","033 972 10 88",,,"*30-13929-4","RAIFCH22843"
2475,"8","80843",0007,,808439,"80000","3",2011-08-12,"1","1","1","Raiffeisen","Raiffeisenbank Region Haslital-Brienz","Plätzli 186",,"3864","Guttannen","033 973 13 73","033 973 13 75",,,"*30-13929-4","RAIFCH22843"
2476,"8","80853",0000,,808535,"80000","2",2012-02-08,"1","1","1","Raiffeisen","Raiffeisenbank Ringgenberg","Hauptstrasse 169","Postfach 8","3852","Ringgenberg BE","033 828 61 61","033 828 61 60",,,"30-1347-9","RAIFCH22853"
2477,"8","80853",0002,,808535,"80000","3",2011-08-16,"1","1","1","Raiffeisen","Raiffeisenbank Ringgenberg",,,"3804","Habkern","033 843 14 14","033 843 14 74",,,"*30-1347-9","RAIFCH22853"
2478,"8","80853",0003,,808535,"80000","3",2011-08-16,"1","1","1","Raiffeisen","Raiffeisenbank Ringgenberg",,,"3807","Iseltwald","033 845 12 33","033 828 61 60",,,"*30-1347-9","RAIFCH22853"
2479,"8","80853",0004,,808535,"80000","3",2012-02-21,"1","1","1","Raiffeisen","Raiffeisenbank Ringgenberg","Hauptstrasse 19",,"3853","Niederried b. Interlaken","033 828 61 61","033 828 61 60",,,"*30-1347-9","RAIFCH22853"
2480,"8","80853",0005,,808535,"80000","3",2012-02-21,"1","1","1","Raiffeisen","Raiffeisenbank Ringgenberg","Hälteli 400c",,"3803","Beatenberg","033 841 12 43","033 841 12 49",,,"*30-1347-9","RAIFCH22853"
2481,"8","80856",0000,,808566,"80000","2",2011-09-22,"1","1","1","Raiffeisen","Raiffeisenbank Obersimmental","Farbgasse 6",,"3770","Zweisimmen","033 729 12 22","033 729 12 23",,,"30-7246-1","RAIFCH22856"
2482,"8","80856",0001,,808566,"80000","3",2011-08-17,"1","1","1","Raiffeisen","Raiffeisenbank Obersimmental","Reidenbach 290a",,"3766","Boltigen","033 773 84 55","033 773 84 56",,,"*30-7246-1","RAIFCH22856"
2483,"8","80856",0002,,808566,"80000","3",2011-08-17,"1","1","1","Raiffeisen","Raiffeisenbank Obersimmental","Aegertenstrasse 3","Postfach 310","3775","Lenk im Simmental","033 736 35 15","033 736 35 16",,,"*30-7246-1","RAIFCH22856"
2484,"8","80856",0003,,808566,"80000","3",2011-08-17,"1","1","1","Raiffeisen","Raiffeisenbank Obersimmental","Lenkstrasse 49",,"3772","St. Stephan","033 729 80 40","033 729 80 41",,,"*30-7246-1","RAIFCH22856"
2485,"8","80860",0000,,808607,"80000","2",2011-09-22,"1","1","1","Raiffeisen","Raiffeisenbank Schwarzwasser","Bahnhofstrasse 10","Postfach 111","3150","Schwarzenburg","031 734 55 55","031 734 55 54",,,"30-30296-8","RAIFCH22860"
2486,"8","80860",0002,,808607,"80000","3",2011-08-17,"1","1","1","Raiffeisen","Raiffeisenbank Schwarzwasser",,,"3145","Niederscherli","031 734 55 55","031 734 55 54",,,"*30-30296-8","RAIFCH22860"
2487,"8","80860",0004,,808607,"80000","3",2011-08-17,"1","1","1","Raiffeisen","Raiffeisenbank Schwarzwasser","Bankgässli 3",,"3096","Oberbalm","031 734 55 55","031 734 55 54",,,"*30-30296-8","RAIFCH22860"
2488,"8","80860",0007,,808607,"80000","3",2011-08-17,"1","1","1","Raiffeisen","Raiffeisenbank Schwarzwasser","Bläuacker 4",,"3098","Köniz","031 734 55 55","031 734 55 54",,,"*30-30296-8","RAIFCH22860"
2489,"8","80862",0000,,808620,"80000","2",2011-09-22,"1","1","1","Raiffeisen","Raiffeisenbank Seeland","Hauptstrasse 61","Postfach","2557","Studen BE","032 387 21 21","032 387 21 20",,,"25-914-7","RAIFCH22862"
